Date,Price
"Jan 16, 2015","10,038.90"
"Jan 15, 2015","9,982.50"
"Jan 14, 2015","9,846.00"
"Jan 13, 2015","9,966.00"
"Jan 12, 2015","9,797.50"
"Jan 09, 2015","9,719.00"
"Jan 08, 2015","10,115.00"
"Jan 07, 2015","9,891.40"
"Jan 06, 2015","9,871.10"
"Jan 05, 2015","9,993.30"
"Jan 02, 2015","10,350.80"
"Dec 31, 2014","10,279.50"
"Dec 30, 2014","10,279.20"
"Dec 29, 2014","10,394.20"
"Dec 24, 2014","10,481.80"
"Dec 23, 2014","10,477.70"
"Dec 22, 2014","10,371.00"
"Dec 19, 2014","10,363.60"
"Dec 18, 2014","10,391.30"
"Dec 17, 2014","10,049.50"
"Dec 16, 2014","10,081.90"
"Dec 15, 2014","9,903.90"
"Dec 12, 2014","10,145.00"
"Dec 11, 2014","10,431.80"
"Dec 10, 2014","10,396.90"
"Dec 09, 2014","10,461.60"
"Dec 08, 2014","10,805.20"
"Dec 05, 2014","10,900.70"
"Dec 04, 2014","10,619.90"
"Dec 03, 2014","10,875.90"
"Dec 02, 2014","10,749.20"
"Dec 01, 2014","10,672.80"
"Nov 28, 2014","10,770.70"
"Nov 27, 2014","10,727.60"
"Nov 26, 2014","10,647.00"
"Nov 25, 2014","10,699.60"
"Nov 24, 2014","10,642.50"
"Nov 21, 2014","10,520.80"
"Nov 20, 2014","10,209.20"
"Nov 19, 2014","10,376.80"
"Nov 18, 2014","10,432.90"
"Nov 17, 2014","10,309.00"
"Nov 14, 2014","10,148.00"
"Nov 13, 2014","10,140.40"
"Nov 12, 2014","10,157.30"
"Nov 11, 2014","10,338.80"
"Nov 10, 2014","10,273.00"
"Nov 07, 2014","10,126.30"
"Nov 06, 2014","10,261.80"
"Nov 05, 2014","10,276.90"
"Nov 04, 2014","10,154.40"
"Nov 03, 2014","10,374.40"
"Oct 31, 2014","10,477.80"
"Oct 30, 2014","10,263.70"
"Oct 29, 2014","10,247.80"
"Oct 28, 2014","10,394.80"
"Oct 27, 2014","10,195.20"
"Oct 24, 2014","10,339.30"
"Oct 23, 2014","10,333.70"
"Oct 22, 2014","10,249.90"
"Oct 21, 2014","10,152.10"
"Oct 20, 2014","9,915.20"
"Oct 17, 2014","9,956.80"
"Oct 16, 2014","9,669.70"
"Oct 15, 2014","9,838.50"
"Oct 14, 2014","10,204.90"
"Oct 13, 2014","10,187.30"
"Oct 10, 2014","10,150.50"
"Oct 09, 2014","10,273.70"
"Oct 08, 2014","10,339.00"
"Oct 07, 2014","10,430.70"
"Oct 06, 2014","10,645.70"
"Oct 03, 2014","10,567.60"
"Oct 02, 2014","10,418.10"
"Oct 01, 2014","10,753.20"
"Sep 30, 2014","10,825.50"
"Sep 29, 2014","10,686.00"
"Sep 26, 2014","10,851.40"
"Sep 25, 2014","10,783.10"
"Sep 24, 2014","10,856.90"
"Sep 23, 2014","10,801.80"
"Sep 22, 2014","10,947.90"
"Sep 19, 2014","11,001.90"
"Sep 18, 2014","10,991.00"
"Sep 17, 2014","10,907.40"
"Sep 16, 2014","10,798.70"
"Sep 15, 2014","10,841.30"
"Sep 12, 2014","10,888.90"
"Sep 11, 2014","10,886.30"
"Sep 10, 2014","10,937.80"
"Sep 09, 2014","10,951.60"
"Sep 08, 2014","11,102.60"
"Sep 05, 2014","11,148.90"
"Sep 04, 2014","11,100.10"
"Sep 03, 2014","10,886.80"
"Sep 02, 2014","10,755.00"
"Sep 01, 2014","10,746.50"
"Aug 29, 2014","10,728.80"
"Aug 28, 2014","10,722.20"
"Aug 27, 2014","10,837.40"
"Aug 26, 2014","10,826.90"
"Aug 25, 2014","10,690.10"
"Aug 22, 2014","10,500.20"
"Aug 21, 2014","10,556.40"
"Aug 20, 2014","10,420.90"
"Aug 19, 2014","10,386.50"
"Aug 18, 2014","10,353.40"
"Aug 15, 2014","10,222.20"
"Aug 14, 2014","10,294.80"
"Aug 13, 2014","10,304.00"
"Aug 12, 2014","10,241.50"
"Aug 11, 2014","10,193.50"
"Aug 08, 2014","10,104.80"
"Aug 07, 2014","10,078.60"
"Aug 06, 2014","10,246.20"
"Aug 05, 2014","10,353.80"
"Aug 04, 2014","10,496.20"
"Aug 01, 2014","10,514.00"
"Jul 31, 2014","10,707.20"
"Jul 30, 2014","10,937.40"
"Jul 29, 2014","10,901.20"
"Jul 28, 2014","10,879.80"
"Jul 25, 2014","10,888.10"
"Jul 24, 2014","10,860.70"
"Jul 23, 2014","10,659.10"
"Jul 22, 2014","10,648.90"
"Jul 21, 2014","10,482.00"
"Jul 18, 2014","10,527.00"
"Jul 17, 2014","10,543.30"
"Jul 16, 2014","10,668.40"
"Jul 15, 2014","10,475.90"
"Jul 14, 2014","10,606.30"
"Jul 11, 2014","10,538.80"
"Jul 10, 2014","10,533.60"
"Jul 09, 2014","10,746.90"
"Jul 08, 2014","10,689.10"
"Jul 07, 2014","10,888.50"
"Jul 04, 2014","11,009.40"
"Jul 03, 2014","11,090.00"
"Jul 02, 2014","11,016.20"
"Jul 01, 2014","11,007.80"
"Jun 30, 2014","10,923.50"
"Jun 27, 2014","10,959.90"
"Jun 26, 2014","10,989.00"
"Jun 25, 2014","10,966.70"
"Jun 24, 2014","11,105.90"
"Jun 23, 2014","11,118.30"
"Jun 20, 2014","11,155.10"
"Jun 19, 2014","11,187.80"
"Jun 18, 2014","11,112.30"
"Jun 17, 2014","11,058.50"
"Jun 16, 2014","11,008.20"
"Jun 13, 2014","11,113.70"
"Jun 12, 2014","11,088.50"
"Jun 11, 2014","11,074.90"
"Jun 10, 2014","11,153.50"
"Jun 09, 2014","11,164.10"
"Jun 06, 2014","11,064.30"
"Jun 05, 2014","10,876.40"
"Jun 04, 2014","10,755.60"
"Jun 03, 2014","10,776.70"
"Jun 02, 2014","10,827.40"
"May 30, 2014","10,798.70"
"May 29, 2014","10,734.80"
"May 28, 2014","10,757.20"
"May 27, 2014","10,714.20"
"May 26, 2014","10,687.50"
"May 23, 2014","10,558.90"
"May 22, 2014","10,520.60"
"May 21, 2014","10,531.40"
"May 20, 2014","10,453.80"
"May 19, 2014","10,425.50"
"May 16, 2014","10,478.70"
"May 15, 2014","10,365.00"
"May 14, 2014","10,613.90"
"May 13, 2014","10,587.20"
"May 12, 2014","10,567.00"
"May 09, 2014","10,487.20"
"May 08, 2014","10,591.20"
"May 07, 2014","10,413.80"
"May 06, 2014","10,481.40"
"May 05, 2014","10,477.00"
"May 02, 2014","10,474.50"
"Apr 30, 2014","10,459.00"
"Apr 29, 2014","10,461.00"
"Apr 28, 2014","10,320.90"
"Apr 25, 2014","10,306.20"
"Apr 24, 2014","10,462.00"
"Apr 23, 2014","10,424.40"
"Apr 22, 2014","10,437.80"
"Apr 17, 2014","10,292.40"
"Apr 16, 2014","10,267.90"
"Apr 15, 2014","10,103.50"
"Apr 14, 2014","10,188.20"
"Apr 11, 2014","10,205.40"
"Apr 10, 2014","10,336.10"
"Apr 09, 2014","10,485.20"
"Apr 08, 2014","10,480.50"
"Apr 07, 2014","10,606.20"
"Apr 04, 2014","10,677.20"
"Apr 03, 2014","10,584.10"
"Apr 02, 2014","10,435.80"
"Apr 01, 2014","10,463.10"
"Mar 31, 2014","10,340.50"
"Mar 28, 2014","10,328.90"
"Mar 27, 2014","10,199.00"
"Mar 26, 2014","10,140.80"
"Mar 25, 2014","9,990.50"
"Mar 24, 2014","9,913.10"
"Mar 21, 2014","10,053.10"
"Mar 20, 2014","10,079.90"
"Mar 19, 2014","10,093.30"
"Mar 18, 2014","10,051.40"
"Mar 17, 2014","9,975.00"
"Mar 14, 2014","9,812.00"
"Mar 13, 2014","9,950.30"
"Mar 12, 2014","10,070.40"
"Mar 11, 2014","10,163.30"
"Mar 10, 2014","10,194.60"
"Mar 07, 2014","10,164.20"
"Mar 06, 2014","10,304.00"
"Mar 05, 2014","10,215.20"
"Mar 04, 2014","10,126.70"
"Mar 03, 2014","9,878.70"
"Feb 28, 2014","10,114.20"
"Feb 27, 2014","10,164.10"
"Feb 26, 2014","10,224.30"
"Feb 25, 2014","10,242.50"
"Feb 24, 2014","10,193.10"
"Feb 21, 2014","10,071.00"
"Feb 20, 2014","10,062.20"
"Feb 19, 2014","10,053.80"
"Feb 18, 2014","10,042.70"
"Feb 17, 2014","10,118.60"
"Feb 14, 2014","10,132.80"
"Feb 13, 2014","10,098.90"
"Feb 12, 2014","10,080.80"
"Feb 11, 2014","10,091.20"
"Feb 10, 2014","9,982.70"
"Feb 07, 2014","10,072.40"
"Feb 06, 2014","9,964.60"
"Feb 05, 2014","9,775.00"
"Feb 04, 2014","9,754.30"
"Feb 03, 2014","9,725.40"
"Jan 31, 2014","9,920.20"
"Jan 30, 2014","9,964.50"
"Jan 29, 2014","9,896.20"
"Jan 28, 2014","9,879.10"
"Jan 27, 2014","9,758.40"
"Jan 24, 2014","9,868.90"
"Jan 23, 2014","10,241.20"
"Jan 22, 2014","10,279.70"
"Jan 21, 2014","10,357.40"
"Jan 20, 2014","10,454.10"
"Jan 17, 2014","10,465.70"
"Jan 16, 2014","10,455.50"
"Jan 15, 2014","10,525.00"
"Jan 14, 2014","10,382.00"
"Jan 13, 2014","10,365.50"
"Jan 10, 2014","10,290.60"
"Jan 09, 2014","10,234.20"
"Jan 08, 2014","10,253.60"
"Jan 07, 2014","10,178.70"
"Jan 06, 2014","9,888.50"
"Jan 03, 2014","9,798.00"
"Jan 02, 2014","9,760.30"
"Dec 31, 2013","9,916.70"
"Dec 30, 2013","9,901.90"
"Dec 27, 2013","9,900.10"
"Dec 24, 2013","9,819.50"
"Dec 23, 2013","9,758.40"
"Dec 20, 2013","9,689.90"
"Dec 19, 2013","9,664.30"
"Dec 18, 2013","9,443.60"
"Dec 17, 2013","9,343.40"
"Dec 16, 2013","9,429.50"
"Dec 13, 2013","9,272.70"
"Dec 12, 2013","9,272.10"
"Dec 11, 2013","9,358.70"
"Dec 10, 2013","9,438.30"
"Dec 09, 2013","9,487.40"
"Dec 06, 2013","9,400.50"
"Dec 05, 2013","9,392.10"
"Dec 04, 2013","9,540.50"
"Dec 03, 2013","9,605.00"
"Dec 02, 2013","9,745.50"
"Nov 29, 2013","9,837.60"
"Nov 28, 2013","9,859.80"
"Nov 27, 2013","9,808.40"
"Nov 26, 2013","9,714.60"
"Nov 25, 2013","9,689.10"
"Nov 22, 2013","9,677.40"
"Nov 21, 2013","9,599.30"
"Nov 20, 2013","9,559.50"
"Nov 19, 2013","9,629.80"
"Nov 18, 2013","9,783.10"
"Nov 15, 2013","9,695.90"
"Nov 14, 2013","9,708.70"
"Nov 13, 2013","9,675.20"
"Nov 12, 2013","9,707.60"
"Nov 11, 2013","9,789.50"
"Nov 08, 2013","9,747.20"
"Nov 07, 2013","9,740.40"
"Nov 06, 2013","9,837.10"
"Nov 05, 2013","9,795.70"
"Nov 04, 2013","9,873.80"
"Nov 01, 2013","9,838.30"
"Oct 31, 2013","9,907.90"
"Oct 30, 2013","9,778.70"
"Oct 29, 2013","9,863.90"
"Oct 28, 2013","9,736.20"
"Oct 25, 2013","9,815.50"
"Oct 24, 2013","9,915.40"
"Oct 23, 2013","9,828.30"
"Oct 22, 2013","10,012.90"
"Oct 21, 2013","10,037.80"
"Oct 18, 2013","10,001.80"
"Oct 17, 2013","9,918.00"
"Oct 16, 2013","9,879.00"
"Oct 15, 2013","9,805.30"
"Oct 14, 2013","9,696.00"
"Oct 11, 2013","9,668.50"
"Oct 10, 2013","9,660.50"
"Oct 09, 2013","9,439.00"
"Oct 08, 2013","9,318.90"
"Oct 07, 2013","9,381.90"
"Oct 04, 2013","9,420.90"
"Oct 03, 2013","9,295.70"
"Oct 02, 2013","9,350.00"
"Oct 01, 2013","9,341.50"
"Sep 30, 2013","9,186.10"
"Sep 27, 2013","9,228.40"
"Sep 26, 2013","9,272.40"
"Sep 25, 2013","9,242.90"
"Sep 24, 2013","9,167.60"
"Sep 23, 2013","9,109.50"
"Sep 20, 2013","9,171.80"
"Sep 19, 2013","9,153.70"
"Sep 18, 2013","9,062.50"
"Sep 17, 2013","8,992.00"
"Sep 16, 2013","8,999.50"
"Sep 13, 2013","8,941.60"
"Sep 12, 2013","8,924.20"
"Sep 11, 2013","8,875.20"
"Sep 10, 2013","8,801.60"
"Sep 09, 2013","8,632.50"
"Sep 06, 2013","8,655.00"
"Sep 05, 2013","8,550.00"
"Sep 04, 2013","8,490.30"
"Sep 03, 2013","8,445.20"
"Sep 02, 2013","8,429.60"
"Aug 30, 2013","8,290.50"
"Aug 29, 2013","8,432.10"
"Aug 28, 2013","8,398.10"
"Aug 27, 2013","8,394.00"
"Aug 26, 2013","8,649.90"
"Aug 23, 2013","8,686.80"
"Aug 22, 2013","8,629.70"
"Aug 21, 2013","8,461.80"
"Aug 20, 2013","8,502.40"
"Aug 19, 2013","8,657.10"
"Aug 16, 2013","8,821.30"
"Aug 15, 2013","8,737.60"
"Aug 14, 2013","8,789.30"
"Aug 13, 2013","8,758.50"
"Aug 12, 2013","8,717.70"
"Aug 09, 2013","8,735.50"
"Aug 08, 2013","8,671.80"
"Aug 07, 2013","8,574.10"
"Aug 06, 2013","8,529.50"
"Aug 05, 2013","8,560.80"
"Aug 02, 2013","8,574.00"
"Aug 01, 2013","8,540.20"
"Jul 31, 2013","8,433.40"
"Jul 30, 2013","8,456.50"
"Jul 29, 2013","8,376.10"
"Jul 26, 2013","8,353.60"
"Jul 25, 2013","8,282.10"
"Jul 24, 2013","8,192.50"
"Jul 23, 2013","8,073.70"
"Jul 22, 2013","7,966.00"
"Jul 19, 2013","7,943.20"
"Jul 18, 2013","7,957.30"
"Jul 17, 2013","7,812.70"
"Jul 16, 2013","7,798.20"
"Jul 15, 2013","7,855.10"
"Jul 12, 2013","7,844.70"
"Jul 11, 2013","8,030.70"
"Jul 10, 2013","7,995.00"
"Jul 09, 2013","8,014.80"
"Jul 08, 2013","8,017.60"
"Jul 05, 2013","7,868.40"
"Jul 04, 2013","8,002.00"
"Jul 03, 2013","7,763.80"
"Jul 02, 2013","7,886.60"
"Jul 01, 2013","7,907.10"
"Jun 28, 2013","7,762.70"
"Jun 27, 2013","7,844.40"
"Jun 26, 2013","7,823.00"
"Jun 25, 2013","7,607.70"
"Jun 24, 2013","7,553.20"
"Jun 21, 2013","7,700.20"
"Jun 20, 2013","7,822.10"
"Jun 19, 2013","8,098.30"
"Jun 18, 2013","8,180.20"
"Jun 17, 2013","8,136.30"
"Jun 14, 2013","8,070.90"
"Jun 13, 2013","8,071.70"
"Jun 12, 2013","8,123.80"
"Jun 11, 2013","8,089.30"
"Jun 10, 2013","8,227.40"
"Jun 07, 2013","8,266.60"
"Jun 06, 2013","8,216.70"
"Jun 05, 2013","8,290.70"
"Jun 04, 2013","8,363.00"
"Jun 03, 2013","8,284.40"
"May 31, 2013","8,320.60"
"May 30, 2013","8,433.50"
"May 29, 2013","8,441.70"
"May 28, 2013","8,511.30"
"May 27, 2013","8,363.60"
"May 24, 2013","8,264.60"
"May 23, 2013","8,343.60"
"May 22, 2013","8,462.40"
"May 21, 2013","8,464.50"
"May 20, 2013","8,515.20"
"May 17, 2013","8,582.40"
"May 16, 2013","8,542.30"
"May 15, 2013","8,582.50"
"May 14, 2013","8,474.60"
"May 13, 2013","8,457.80"
"May 10, 2013","8,544.50"
"May 09, 2013","8,572.70"
"May 08, 2013","8,597.00"
"May 07, 2013","8,544.00"
"May 06, 2013","8,503.80"
"May 03, 2013","8,544.80"
"May 02, 2013","8,406.40"
"Apr 30, 2013","8,419.00"
"Apr 29, 2013","8,450.90"
"Apr 26, 2013","8,297.00"
"Apr 25, 2013","8,365.10"
"Apr 24, 2013","8,389.30"
"Apr 23, 2013","8,289.30"
"Apr 22, 2013","8,027.70"
"Apr 19, 2013","7,915.50"
"Apr 18, 2013","7,812.50"
"Apr 17, 2013","7,803.00"
"Apr 16, 2013","7,948.70"
"Apr 15, 2013","8,014.10"
"Apr 12, 2013","8,040.40"
"Apr 11, 2013","8,159.50"
"Apr 10, 2013","8,136.40"
"Apr 09, 2013","7,872.50"
"Apr 08, 2013","7,787.10"
"Apr 05, 2013","7,798.40"
"Apr 04, 2013","7,847.90"
"Apr 03, 2013","7,904.30"
"Apr 02, 2013","8,050.40"
"Mar 28, 2013","7,920.00"
"Mar 27, 2013","7,900.40"
"Mar 26, 2013","7,990.50"
"Mar 25, 2013","8,140.60"
"Mar 22, 2013","8,329.50"
"Mar 21, 2013","8,351.20"
"Mar 20, 2013","8,416.30"
"Mar 19, 2013","8,321.00"
"Mar 18, 2013","8,507.80"
"Mar 15, 2013","8,619.10"
"Mar 14, 2013","8,657.90"
"Mar 13, 2013","8,498.30"
"Mar 12, 2013","8,532.30"
"Mar 11, 2013","8,554.40"
"Mar 08, 2013","8,628.10"
"Mar 07, 2013","8,389.10"
"Mar 06, 2013","8,358.90"
"Mar 05, 2013","8,423.30"
"Mar 04, 2013","8,246.30"
"Mar 01, 2013","8,187.10"
"Feb 28, 2013","8,230.30"
"Feb 27, 2013","8,136.70"
"Feb 26, 2013","7,980.70"
"Feb 25, 2013","8,244.50"
"Feb 22, 2013","8,179.00"
"Feb 21, 2013","8,014.50"
"Feb 20, 2013","8,163.00"
"Feb 19, 2013","8,225.30"
"Feb 18, 2013","8,108.90"
"Feb 15, 2013","8,150.20"
"Feb 14, 2013","8,247.40"
"Feb 13, 2013","8,306.20"
"Feb 12, 2013","8,234.70"
"Feb 11, 2013","8,078.60"
"Feb 08, 2013","8,174.90"
"Feb 07, 2013","8,014.60"
"Feb 06, 2013","8,056.20"
"Feb 05, 2013","8,093.60"
"Feb 04, 2013","7,919.60"
"Feb 01, 2013","8,229.70"
"Jan 31, 2013","8,362.30"
"Jan 30, 2013","8,571.90"
"Jan 29, 2013","8,643.00"
"Jan 28, 2013","8,672.50"
"Jan 25, 2013","8,724.60"
"Jan 24, 2013","8,665.60"
"Jan 23, 2013","8,613.30"
"Jan 22, 2013","8,632.10"
"Jan 21, 2013","8,665.90"
"Jan 18, 2013","8,604.00"
"Jan 17, 2013","8,628.90"
"Jan 16, 2013","8,581.10"
"Jan 15, 2013","8,601.00"
"Jan 14, 2013","8,632.10"
"Jan 11, 2013","8,664.70"
"Jan 10, 2013","8,618.90"
"Jan 09, 2013","8,606.40"
"Jan 08, 2013","8,453.00"
"Jan 07, 2013","8,419.00"
"Jan 04, 2013","8,435.80"
"Jan 03, 2013","8,403.40"
"Jan 02, 2013","8,447.60"
"Dec 31, 2012","8,167.50"
"Dec 28, 2012","8,131.00"
"Dec 27, 2012","8,280.90"
"Dec 24, 2012","8,299.50"
"Dec 21, 2012","8,291.00"
"Dec 20, 2012","8,264.20"
"Dec 19, 2012","8,264.20"
"Dec 18, 2012","8,168.80"
"Dec 17, 2012","8,040.30"
"Dec 14, 2012","8,024.10"
"Dec 13, 2012","8,017.10"
"Dec 12, 2012","7,986.80"
"Dec 11, 2012","7,920.90"
"Dec 10, 2012","7,804.40"
"Dec 07, 2012","7,848.50"
"Dec 06, 2012","7,910.80"
"Dec 05, 2012","7,883.20"
"Dec 04, 2012","7,902.40"
"Dec 03, 2012","7,889.20"
"Nov 30, 2012","7,934.60"
"Nov 29, 2012","7,973.70"
"Nov 28, 2012","7,837.60"
"Nov 27, 2012","7,863.70"
"Nov 26, 2012","7,874.80"
"Nov 23, 2012","7,909.60"
"Nov 22, 2012","7,875.60"
"Nov 21, 2012","7,805.40"
"Nov 20, 2012","7,778.70"
"Nov 19, 2012","7,763.80"
"Nov 16, 2012","7,588.20"
"Nov 15, 2012","7,695.50"
"Nov 14, 2012","7,673.00"
"Nov 13, 2012","7,693.40"
"Nov 12, 2012","7,567.80"
"Nov 09, 2012","7,636.60"
"Nov 08, 2012","7,624.10"
"Nov 07, 2012","7,660.70"
"Nov 06, 2012","7,837.60"
"Nov 05, 2012","7,818.60"
"Nov 02, 2012","7,968.90"
"Nov 01, 2012","7,886.40"
"Oct 31, 2012","7,842.90"
"Oct 30, 2012","7,833.90"
"Oct 29, 2012","7,728.60"
"Oct 26, 2012","7,775.60"
"Oct 25, 2012","7,779.20"
"Oct 24, 2012","7,791.50"
"Oct 23, 2012","7,747.70"
"Oct 22, 2012","7,877.10"
"Oct 19, 2012","7,913.40"
"Oct 18, 2012","8,100.30"
"Oct 17, 2012","8,128.20"
"Oct 16, 2012","7,940.20"
"Oct 15, 2012","7,678.50"
"Oct 12, 2012","7,652.40"
"Oct 11, 2012","7,734.70"
"Oct 10, 2012","7,668.00"
"Oct 09, 2012","7,745.40"
"Oct 08, 2012","7,891.00"
"Oct 05, 2012","7,954.40"
"Oct 04, 2012","7,812.80"
"Oct 03, 2012","7,826.70"
"Oct 02, 2012","7,867.10"
"Oct 01, 2012","7,784.10"
"Sep 28, 2012","7,708.50"
"Sep 27, 2012","7,842.30"
"Sep 26, 2012","7,854.40"
"Sep 25, 2012","8,175.00"
"Sep 24, 2012","8,138.40"
"Sep 21, 2012","8,230.70"
"Sep 20, 2012","8,022.10"
"Sep 19, 2012","8,098.80"
"Sep 18, 2012","8,058.30"
"Sep 17, 2012","8,148.00"
"Sep 14, 2012","8,154.50"
"Sep 13, 2012","7,935.90"
"Sep 12, 2012","7,992.10"
"Sep 11, 2012","7,930.40"
"Sep 10, 2012","7,857.70"
"Sep 07, 2012","7,882.80"
"Sep 06, 2012","7,862.00"
"Sep 05, 2012","7,494.00"
"Sep 04, 2012","7,488.20"
"Sep 03, 2012","7,434.20"
"Aug 31, 2012","7,420.50"
"Aug 30, 2012","7,195.00"
"Aug 29, 2012","7,306.00"
"Aug 28, 2012","7,333.50"
"Aug 27, 2012","7,398.90"
"Aug 24, 2012","7,310.30"
"Aug 23, 2012","7,282.90"
"Aug 22, 2012","7,340.70"
"Aug 21, 2012","7,544.50"
"Aug 20, 2012","7,469.60"
"Aug 17, 2012","7,561.00"
"Aug 16, 2012","7,417.30"
"Aug 15, 2012","7,128.90"
"Aug 14, 2012","7,124.80"
"Aug 13, 2012","7,069.60"
"Aug 10, 2012","7,047.70"
"Aug 09, 2012","7,110.20"
"Aug 08, 2012","7,150.20"
"Aug 07, 2012","7,211.10"
"Aug 06, 2012","7,053.60"
"Aug 03, 2012","6,755.70"
"Aug 02, 2012","6,373.40"
"Aug 01, 2012","6,720.00"
"Jul 31, 2012","6,738.10"
"Jul 30, 2012","6,801.80"
"Jul 27, 2012","6,617.60"
"Jul 26, 2012","6,368.80"
"Jul 25, 2012","6,004.90"
"Jul 24, 2012","5,956.30"
"Jul 23, 2012","6,177.40"
"Jul 20, 2012","6,246.30"
"Jul 19, 2012","6,632.60"
"Jul 18, 2012","6,591.20"
"Jul 17, 2012","6,558.20"
"Jul 16, 2012","6,532.10"
"Jul 13, 2012","6,664.60"
"Jul 12, 2012","6,630.10"
"Jul 11, 2012","6,805.90"
"Jul 10, 2012","6,726.90"
"Jul 09, 2012","6,688.30"
"Jul 06, 2012","6,738.90"
"Jul 05, 2012","6,954.20"
"Jul 04, 2012","7,168.50"
"Jul 03, 2012","7,219.50"
"Jul 02, 2012","7,124.00"
"Jun 29, 2012","7,102.20"
"Jun 28, 2012","6,721.70"
"Jun 27, 2012","6,666.90"
"Jun 26, 2012","6,528.40"
"Jun 25, 2012","6,624.00"
"Jun 22, 2012","6,876.30"
"Jun 21, 2012","6,773.50"
"Jun 20, 2012","6,796.10"
"Jun 19, 2012","6,693.90"
"Jun 18, 2012","6,519.90"
"Jun 15, 2012","6,719.00"
"Jun 14, 2012","6,696.00"
"Jun 13, 2012","6,615.30"
"Jun 12, 2012","6,522.50"
"Jun 11, 2012","6,516.40"
"Jun 08, 2012","6,552.00"
"Jun 07, 2012","6,438.10"
"Jun 06, 2012","6,418.90"
"Jun 05, 2012","6,267.80"
"Jun 04, 2012","6,239.50"
"Jun 01, 2012","6,065.00"
"May 31, 2012","6,089.80"
"May 30, 2012","6,090.40"
"May 29, 2012","6,251.70"
"May 28, 2012","6,401.20"
"May 25, 2012","6,543.00"
"May 24, 2012","6,534.40"
"May 23, 2012","6,440.50"
"May 22, 2012","6,661.30"
"May 21, 2012","6,524.00"
"May 18, 2012","6,566.70"
"May 17, 2012","6,537.90"
"May 16, 2012","6,611.50"
"May 15, 2012","6,700.70"
"May 14, 2012","6,809.40"
"May 11, 2012","6,995.60"
"May 10, 2012","7,045.70"
"May 09, 2012","6,812.70"
"May 08, 2012","7,006.90"
"May 07, 2012","7,063.20"
"May 04, 2012","6,876.00"
"May 03, 2012","6,851.90"
"May 02, 2012","6,831.90"
"Apr 30, 2012","7,011.00"
"Apr 27, 2012","7,145.80"
"Apr 26, 2012","7,027.10"
"Apr 25, 2012","7,118.90"
"Apr 24, 2012","6,999.90"
"Apr 23, 2012","6,846.60"
"Apr 20, 2012","7,040.60"
"Apr 19, 2012","6,908.10"
"Apr 18, 2012","7,079.20"
"Apr 17, 2012","7,373.30"
"Apr 16, 2012","7,209.10"
"Apr 13, 2012","7,250.60"
"Apr 12, 2012","7,520.00"
"Apr 11, 2012","7,576.70"
"Apr 10, 2012","7,433.60"
"Apr 05, 2012","7,660.50"
"Apr 04, 2012","7,660.70"
"Apr 03, 2012","7,824.50"
"Apr 02, 2012","8,042.80"
"Mar 30, 2012","8,008.00"
"Mar 29, 2012","7,911.00"
"Mar 28, 2012","7,980.80"
"Mar 27, 2012","8,140.30"
"Mar 26, 2012","8,224.70"
"Mar 23, 2012","8,281.80"
"Mar 22, 2012","8,353.60"
"Mar 21, 2012","8,490.90"
"Mar 20, 2012","8,567.50"
"Mar 19, 2012","8,591.80"
"Mar 16, 2012","8,486.30"
"Mar 15, 2012","8,426.70"
"Mar 14, 2012","8,391.10"
"Mar 13, 2012","8,376.80"
"Mar 12, 2012","8,180.20"
"Mar 09, 2012","8,282.70"
"Mar 08, 2012","8,307.40"
"Mar 07, 2012","8,161.80"
"Mar 06, 2012","8,166.60"
"Mar 05, 2012","8,453.50"
"Mar 02, 2012","8,563.40"
"Mar 01, 2012","8,547.70"
"Feb 29, 2012","8,465.90"
"Feb 28, 2012","8,526.70"
"Feb 27, 2012","8,537.20"
"Feb 24, 2012","8,527.70"
"Feb 23, 2012","8,527.70"
"Feb 22, 2012","8,657.00"
"Feb 21, 2012","8,767.10"
"Feb 20, 2012","8,818.10"
"Feb 17, 2012","8,657.00"
"Feb 16, 2012","8,558.10"
"Feb 15, 2012","8,741.60"
"Feb 14, 2012","8,771.90"
"Feb 13, 2012","8,788.30"
"Feb 10, 2012","8,797.10"
"Feb 09, 2012","8,902.10"
"Feb 08, 2012","8,849.30"
"Feb 07, 2012","8,846.90"
"Feb 06, 2012","8,835.30"
"Feb 03, 2012","8,861.20"
"Feb 02, 2012","8,772.30"
"Feb 01, 2012","8,696.60"
"Jan 31, 2012","8,509.20"
"Jan 30, 2012","8,517.00"
"Jan 27, 2012","8,657.30"
"Jan 26, 2012","8,713.80"
"Jan 25, 2012","8,555.40"
"Jan 24, 2012","8,591.40"
"Jan 23, 2012","8,619.60"
"Jan 20, 2012","8,561.90"
"Jan 19, 2012","8,603.80"
"Jan 18, 2012","8,420.70"
"Jan 17, 2012","8,535.30"
"Jan 16, 2012","8,449.60"
"Jan 13, 2012","8,450.60"
"Jan 12, 2012","8,427.00"
"Jan 11, 2012","8,426.80"
"Jan 10, 2012","8,472.90"
"Jan 09, 2012","8,278.90"
"Jan 06, 2012","8,289.10"
"Jan 05, 2012","8,329.60"
"Jan 04, 2012","8,581.80"
"Jan 03, 2012","8,732.40"
"Jan 02, 2012","8,723.80"
"Dec 30, 2011","8,566.30"
"Dec 29, 2011","8,487.90"
"Dec 28, 2011","8,358.40"
"Dec 27, 2011","8,529.60"
"Dec 23, 2011","8,542.70"
"Dec 22, 2011","8,462.90"
"Dec 21, 2011","8,378.40"
